"user_skill[1,1]","user_skill[2,1]","user_skill[3,1]","user_skill[1,2]","user_skill[2,2]","user_skill[3,2]","user_skill[1,3]","user_skill[2,3]","user_skill[3,3]","user_skill[1,4]","user_skill[2,4]","user_skill[3,4]","user_skill[1,5]","user_skill[2,5]","user_skill[3,5]","user_skill[1,6]","user_skill[2,6]","user_skill[3,6]","user_skill[1,7]","user_skill[2,7]","user_skill[3,7]","user_skill[1,8]","user_skill[2,8]","user_skill[3,8]","user_skill[1,9]","user_skill[2,9]","user_skill[3,9]"
-0.125851,2.5314,-0.453427,-3.08032,-0.324236,-4.1637,-1.10575,-1.94511,-4.79052,-1.15745,-1.40755,-1.63424,-0.491038,-1.34257,-1.67708,-1.56013,1.57721,-1.75502,1.29133,1.50881,0.863338,0.151783,-3.15253,0.228959,1.6564,1.32897,0.699554
0.0606411,-0.231964,-0.351297,-1.13956,-0.399784,-1.18601,-0.796261,0.333046,-1.34259,-1.71185,-1.1519,-0.332981,-2.28928,-0.843889,-2.08059,0.488755,-0.715719,-0.998229,-2.0935,-1.91064,-1.79291,-0.455361,-0.246255,-1.04495,-1.09268,-0.805631,-0.190146
-1.03919,7.81252,1.36788,-2.51598,-0.301677,-3.3256,-1.14084,-2.11143,-2.65439,-1.47457,-1.80201,-1.57034,-2.37952,-1.91378,-0.772685,-1.43895,0.304812,0.39984,-12.9206,-1.03066,-1.18516,-1.12805,-1.41593,-0.174177,0.668328,0.182222,-0.956077
0.34591,-1.26171,-0.822065,-1.71112,-0.723529,-1.05364,-1.75889,-1.4716,-3.38626,-1.79001,-1.64673,-0.751593,-0.202751,-0.821599,-3.35545,0.21962,-0.845835,-0.805435,-1.12536,-1.12886,-1.01382,-0.0387989,0.428585,-0.126632,-0.834233,-1.26904,0.24609
-1.47028,-1.31812,-1.47455,-2.48765,-0.783298,-1.29444,-2.34933,-3.83638,-2.23779,-1.98219,-2.14519,-1.59352,-3.18707,-1.86944,-3.73974,-0.454203,-1.00284,-2.26291,-0.514276,-0.654303,-0.743798,-1.01199,-0.763935,-0.85397,0.4177,1.08266,0.371246
3.60455,1.22594,-2.90227,-0.956398,0.00838047,-5.49438,-2.48419,-1.9496,-2.23685,-2.11729,-1.48528,-0.558017,-0.407802,-3.65146,-2.01576,0.080542,-0.227594,2.95858,-0.200758,-0.216629,0.973859,0.420631,0.37158,0.878394,0.476115,0.0591055,-3.79558
0.462283,0.16978,-0.140198,-2.6865,-0.922297,-1.61964,-3.08247,-2.74243,-4.49232,-1.59602,-1.92554,-1.42946,-2.57464,0.177908,-1.06732,0.50553,-1.1204,-3.64556,-4.26351,1.11385,-3.43758,-0.869636,-1.07167,-2.23888,2.10298,1.84718,2.29685
-0.249823,0.015971,-0.633689,-3.77915,-0.915994,-2.38801,-1.31324,-3.231,-5.43387,-0.607972,-2.68312,-1.77767,-3.9569,0.434544,-2.07969,1.88581,-1.57218,-2.30535,-1.60461,-1.52755,-2.33553,-0.655551,-1.08896,-1.62023,1.63121,1.02465,1.67068
1.08779,0.681506,1.26613,-0.398925,-0.378006,-2.18346,-1.64107,-1.19246,0.551411,-3.04601,-0.692695,-0.337957,-0.292704,-2.11879,-1.52808,-2.0771,-0.47624,0.338951,0.905062,0.528603,0.967442,0.685835,1.03512,1.43915,-2.59477,-3.66861,-2.21206
-0.285608,-0.0110037,1.1514,-1.16966,0.045024,-4.34855,-1.14305,0.533469,-5.71065,-3.4362,-0.978624,-2.64173,-2.08803,0.264261,0.504692,-1.18307,0.618656,1.31987,-2.31395,-0.266789,-1.77241,0.848715,-0.155745,-1.16754,0.188284,0.413616,0.469084
-0.455531,-0.866174,-2.28101,-2.33407,-0.842507,-1.1632,-3.08861,-1.78841,-2.60886,-1.75469,-2.29607,-0.0992819,-0.996795,-3.14166,-1.61835,-1.85736,-1.20267,-3.1986,0.241778,-1.68304,-1.71875,-1.80825,-0.800459,3.33145,-0.33424,-1.10248,-0.999007
1.83556,1.17826,1.1742,-0.513151,-1.36016,-2.2445,-2.65713,-0.842987,-0.54608,-1.45223,-2.22577,-1.28946,-0.101774,-0.244358,0.25674,-1.67318,-0.971974,-1.55001,0.325072,-1.28444,-0.213299,0.168028,-0.67495,-0.404713,0.135573,0.232775,0.308856
-4.38187,-3.49919,-1.52818,-2.61173,-1.92447,-2.03342,-0.403094,-0.497256,-3.34532,-2.51175,-1.17277,-1.10088,-1.8096,-1.85404,-1.48816,3.55165,-5.50488,5.93809,-1.3908,-0.602112,0.53135,-0.966788,1.11678,3.15132,2.42438,0.431102,-1.76161
2.48942,1.55329,0.313329,-2.08696,0.74898,-1.69871,-1.44446,-1.76464,-0.0947985,-1.66235,-1.81068,-0.61574,-0.720861,-2.02728,-1.44617,-0.913381,0.154261,-2.80266,-2.95764,-2.6408,-2.50065,1.12314,-0.564447,-3.06092,-3.35434,-2.27181,-4.77621
-2.55539,-1.95675,-1.39461,-0.33766,-0.889548,-2.02208,-0.600667,-0.334296,-3.26359,-2.24195,-1.01642,-0.891906,-2.30832,0.431487,-0.322134,-0.625378,2.00989,3.75862,0.960871,0.874149,1.08646,-0.632369,0.433874,1.15269,0.355537,0.749909,1.90681
1.78598,1.35891,0.620569,-2.72001,0.0208178,-1.44963,-0.398794,-2.12215,0.534124,-0.930184,-1.30329,-0.672087,-0.679067,-4.36374,-3.35839,0.464085,-1.41231,-2.95813,-2.13033,-2.29001,-2.03655,1.63764,0.438518,-2.47226,-0.345403,-2.43798,-4.41556
-2.4767,-1.58068,-1.16881,-1.18548,-1.16919,-2.79551,-2.06573,-0.498184,-4.51043,-2.88245,-1.3112,-1.33872,-4.03485,-0.336349,-0.602137,-0.631695,-0.123204,0.209123,1.71474,1.4315,0.904155,-2.50622,-1.13694,3.9584,-0.109362,0.550375,1.2296
1.29362,1.84662,0.807393,-1.34973,-0.431082,-1.45364,-1.86687,0.111751,-1.18731,-2.65689,-2.63387,-1.65299,-3.44899,-1.39916,-5.49794,-1.19574,-2.01378,-1.6423,1.21359,-1.38447,0.910961,0.5806,0.564296,1.36657,1.39563,0.20406,-0.750848
0.13058,-1.82464,-0.653292,-3.89025,-0.83517,-3.47759,-0.55655,-1.79866,-3.04823,-1.19094,-0.855641,-0.791641,-3.59969,-2.86307,-0.839258,-0.348844,-0.31681,-0.471871,-1.88499,-1.47427,-1.37859,-1.92612,-0.816024,-1.1087,0.397768,0.88703,3.37011
-1.02393,2.83291,-0.340684,-1.12265,-1.06019,-3.87813,-4.28815,-1.59455,-2.58675,-3.37301,-2.58451,-1.65202,-1.27024,-1.39652,-2.59311,-0.538336,-0.360635,-0.603071,-0.255234,-0.434594,-1.01277,1.07606,-0.235932,0.236685,-0.896753,-1.31507,-1.88933
0.645659,-0.556938,-1.0753,-3.69252,-0.207482,-1.69421,1.56955,-1.09294,-3.91942,-1.33683,-1.02408,-0.645406,-0.802793,-1.66599,1.2202,-1.42271,0.200368,-1.59976,0.061031,-0.786698,-1.55268,2.61755,0.966418,0.89315,-3.85481,-2.75591,-0.432769
-0.875112,-0.954161,-0.597472,-1.24742,-1.02557,-3.83359,-0.831979,-1.96266,-4.2095,-2.52374,-3.7975,-1.1113,-4.41189,-1.38498,-5.18969,-0.779779,-0.438678,0.118786,-0.615104,-0.539394,-1.2511,-0.063407,0.491232,0.962058,0.362558,-0.945944,-1.60139
1.09403,0.712698,-0.207595,-4.22334,0.670009,-2.9556,-2.23531,-1.66639,-0.860827,-2.25416,-0.94293,-1.11997,-1.6438,-1.72698,-0.850445,-0.331966,-0.0767127,-1.02853,0.0854123,-0.597829,-0.431492,0.491101,-0.468023,-0.671036,0.00850261,0.611113,0.401112
2.21451,1.54663,0.195558,-2.79026,1.14726,-1.16069,-1.23023,-0.57048,-3.33428,-1.96834,0.143395,-0.544823,-0.871038,-4.75303,-4.83631,0.888465,0.410987,-0.498084,-0.046903,-0.186355,0.686076,6.10175,1.27267,-4.3747,0.158578,-0.338938,-0.699246
-2.92501,-1.77243,-0.713478,-0.730469,-2.27645,-4.7322,-2.6135,-2.3034,-1.84013,-1.73472,-2.43763,-1.2282,-2.18967,0.0378121,-0.684903,-2.88411,-1.78638,-1.29015,-1.03729,-0.470984,-0.951339,-0.37911,-0.327979,-0.181307,-0.30707,0.154249,-0.146759
0.100921,-0.853482,-0.0524507,-2.30337,-2.00086,-1.5587,2.62208,-1.47618,-2.57261,-1.02792,-1.23997,-1.39054,-2.32659,-0.410793,-1.3189,0.174138,-0.258536,-0.613022,0.535323,-0.126753,0.440265,-0.014674,0.944353,0.98486,1.85568,0.362413,-3.57732
-0.427531,-1.41487,-0.842603,-2.08746,-0.910861,-3.305,-4.11759,-1.54119,-1.80244,-2.82457,-1.75345,-0.935545,-2.20196,-2.82802,-3.06225,0.66157,0.564816,-0.233132,-0.703306,-0.612531,-1.18276,-0.100624,-0.29579,-0.972562,-1.57556,1.88549,2.12909
-0.529905,-1.19694,-0.497597,-3.08493,-0.602738,-1.60991,-0.789132,-0.196254,-4.01397,-1.68716,-1.39371,-2.06426,-1.61389,1.0922,-2.04596,0.410564,-0.682908,-1.02766,0.0638219,0.965032,0.588404,1.44015,1.07714,-0.193519,-0.120558,-0.310871,-0.407122
-0.385654,1.53913,-0.0296067,-2.7285,-0.265075,-3.36725,0.426542,-2.07946,-3.95824,-1.28217,-1.47873,-0.743694,-2.19801,-1.68967,-1.6037,-0.922356,-1.27242,-0.100839,0.0288288,-0.751211,-1.84876,-0.848147,-0.378648,-2.29978,-1.0474,-1.10007,-1.18066
-0.173779,-1.74776,-2.08539,-0.618733,-0.0564159,-2.11207,-2.8486,-0.0728465,-2.46661,-2.30923,-1.19833,-1.04654,-0.680381,-1.14953,-1.40728,-0.325889,0.135929,-0.872455,-1.28867,0.528311,-0.584788,0.992131,0.456171,0.911924,1.16976,0.657976,-0.568613
1.32706,1.32546,1.36238,-2.653,-1.50547,-3.33288,0.285011,-4.01736,-3.50816,-1.95148,-3.87107,-0.0710922,-1.68297,-1.38688,-4.65128,-0.382212,-0.516109,-1.98339,-0.316,-1.94436,-0.93079,0.476361,1.22703,-0.725285,-1.5772,-5.55344,-0.478021
-1.96243,-1.78644,-2.07793,-1.36277,-0.476477,-2.35263,-3.64866,-0.718162,-1.10797,-2.57411,-0.104403,-2.21746,-4.16158,-1.21938,1.28327,0.40568,0.402478,2.0357,-0.551605,0.846443,0.401238,-0.915448,-1.17441,-0.173869,1.84008,1.59706,0.185828
1.39626,0.856879,1.02167,-2.68152,-0.790798,-3.84996,1.17073,-2.38629,-4.59832,-2.02382,-4.53713,-0.542162,-1.46175,-1.41674,-3.13521,-1.0702,-1.01712,-2.98226,-1.42938,-2.92569,-3.03346,1.0487,1.72337,0.196902,-1.98425,-5.13461,-1.30089
-1.58976,-1.41128,-0.271414,-1.23239,0.250953,-1.53142,-4.48183,0.480524,-3.36617,-2.09999,-1.4937,-1.44648,-1.5905,-3.68456,-0.911617,1.26606,1.05591,-0.0744606,-0.0702936,0.733319,-0.152773,-2.00227,-1.14998,-1.37142,-0.451457,0.167543,-1.3429
-0.818427,-1.50733,-1.02437,-1.89187,-1.65356,-4.88568,0.169807,-1.8715,-1.28757,-1.73547,-0.17829,-0.0783034,-0.49516,-0.984322,-1.4887,5.48236,1.97059,5.71317,-1.67887,-1.22133,1.16505,1.30948,-0.33367,-0.610501,-0.232604,-0.852955,-5.7006
-4.31772,-6.76654,-3.73347,-1.11594,0.32425,-3.50473,0.239232,-1.9807,-1.85619,-2.22138,-1.76877,-1.02881,-0.465611,-1.40853,-1.28722,1.34596,1.23943,3.32785,-1.87802,-1.54341,-0.426421,-0.483855,-0.964017,-1.02498,-1.5605,-1.6259,-1.3733
1.03464,1.47137,2.23908,-2.01964,-0.665087,-3.19623,-2.65503,0.734418,-2.10108,-1.93633,-1.62134,-1.88034,-1.79258,-0.432731,-1.61853,1.96551,-4.56525,-5.63249,-0.57204,0.0601079,-0.455662,-4.31669,1.09578,1.49129,-0.919615,-5.29406,-2.3041
-1.70887,-2.07818,-2.87188,-1.69877,-0.0237436,-1.37477,-0.397501,-2.10879,-1.32604,-1.62786,-1.25377,-0.68942,-2.27818,-2.81529,-1.63101,-0.900986,-0.200489,-0.835559,0.32917,-1.10831,-0.343503,0.688732,0.0469065,-0.569545,0.685768,2.62561,0.689719
-2.09123,-1.04517,-1.99742,-2.32782,-0.580339,-2.79431,-0.338251,0.982104,-0.987618,-2.46835,0.577212,-0.685961,-1.66705,-0.867107,1.81335,0.831646,3.41699,0.322454,-2.39685,-3.85662,-3.46807,4.28255,2.56773,5.25096,0.35859,7.11311,-2.2591
1.47118,1.13077,0.597901,-1.26124,-0.0870889,-1.57045,-3.06668,-3.62375,-3.12561,-2.14516,-4.48844,-0.573114,-0.876783,-2.6632,-3.73344,-0.961906,-2.5344,-1.58598,-1.16364,5.06454,6.14233,1.02419,0.851457,0.955833,0.374778,-0.565783,0.513275
1.26316,0.663514,-0.0569052,-1.21845,-0.0491869,-1.44305,-2.98012,-3.54507,-2.86282,-2.12425,-4.56226,-0.433639,-0.48769,-2.4994,-4.11924,-0.678415,-2.51003,-1.61957,-1.17869,5.91825,6.64128,0.954038,0.692241,0.898222,0.34957,-0.654467,0.731572
-1.90391,-1.07637,-0.895572,-2.09967,-0.628999,-3.10145,-0.341162,0.807324,-1.31813,-1.82755,0.586406,-0.954992,-2.84668,-0.729205,1.65971,0.212347,1.74134,0.728648,-2.49561,-2.6801,-2.65322,-1.37651,-0.933096,-0.996043,-1.95036,5.16886,-2.02053
1.68109,1.33221,0.860257,-0.973618,0.224751,-1.44056,-0.986272,-2.32537,-1.68058,-2.08025,-3.24881,0.668438,0.0514472,-0.502953,-2.65403,-0.563758,0.0802212,-0.210143,0.731535,0.316551,0.380154,-1.30156,-2.13122,0.263945,-0.52186,-1.47666,-1.00471
-1.71842,-3.32965,-4.41435,-2.64551,-0.191562,-2.32716,-1.17283,0.183139,-2.18389,-2.37101,-0.707316,-1.32708,-1.78043,-1.20353,0.309906,1.70648,-2.16618,0.826457,-11.4022,-19.8211,2.56505,1.0805,1.09713,1.31396,0.0696235,1.12723,0.306349
1.93085,1.96819,1.66063,-2.10277,-1.56448,-1.99778,-1.93057,-3.0759,-2.51377,-1.39414,-2.10019,-0.653818,-1.3522,-2.39132,-5.1124,-0.953933,-0.328287,-0.831577,0.216559,-0.376749,-1.31829,-1.05657,-1.97459,-1.64862,-0.263038,-1.10753,-0.845258
-0.856262,1.46095,1.03784,-2.98075,0.53611,-3.14376,-1.12061,-0.560801,-0.694656,-1.46011,-1.30131,-1.43909,-0.84286,3.10678,0.407147,-0.209696,0.840193,0.154195,-1.52388,-1.25929,-0.819784,0.0824823,-0.0898395,-0.627818,-0.488228,0.192419,0.156077
-0.0564194,0.212947,-0.0868249,-1.57433,-1.81634,-1.81317,-2.38977,-0.826383,-3.16024,-1.47432,-1.25447,-0.713844,-6.42448,-4.47677,-2.15742,-1.36676,0.592199,-1.54081,0.518759,0.0773028,-0.499074,-2.3575,-3.96958,0.962962,-2.60773,-2.62405,-0.108057
-1.08225,-1.26477,-1.29788,-1.84805,-1.98241,-2.37619,-2.41285,-1.08984,-3.4344,-1.74015,-1.02319,-1.04146,-5.19481,-3.89558,-2.06298,-1.19776,0.478645,-3.91521,0.865181,0.166745,-0.199429,-0.230053,-0.488415,1.49194,-2.23203,-2.68902,-3.33841
-1.33112,-3.09823,10.6221,-3.04916,1.64406,-2.92588,-1.27432,-1.88687,-2.48975,-1.41015,-2.07141,-1.32351,-0.911092,1.14873,0.0681075,-0.712466,-0.383994,-0.196897,-5.99355,-7.34202,-0.779415,-1.03447,-0.482522,0.075752,0.507011,1.05294,1.59258
-0.900858,-0.546201,-0.998119,-0.473148,-1.20083,-1.53026,-4.2339,1.5481,-4.85149,-1.16995,-0.886626,-1.26984,-0.951158,-1.48527,-0.224015,-1.54692,-0.485456,2.3376,2.30848,1.71005,1.02721,2.59887,-3.22541,1.66187,-1.85567,-2.58528,1.85417
-3.17779,-7.4849,5.24776,-3.12451,0.499281,-2.93102,-1.31298,-3.37611,-5.78797,-1.807,-1.96876,-0.615522,-5.33221,-1.6736,-3.5799,3.84845,2.47616,1.95073,-6.57183,-5.35585,1.51914,-0.887492,-0.34824,-0.644289,-0.0176479,0.253017,0.458664
-0.10353,0.10057,-0.318134,-1.06756,-1.01891,-1.21064,-0.858778,0.241577,0.423354,-1.08961,-0.830073,-0.725013,-1.5981,0.135523,0.616373,-2.23415,-1.5143,-2.45889,0.854492,0.305907,-0.936408,2.71726,-0.675932,-0.922456,0.525004,-1.33501,1.16126
0.214581,0.373003,0.522435,-0.832342,-1.47998,-1.64588,0.121645,-1.62883,0.0907204,-1.21082,-0.998287,-0.588069,-0.891254,-1.07205,0.0409354,0.546507,-1.53961,0.0176099,2.44961,1.53691,0.739773,1.32572,1.36814,1.17089,-0.0256801,0.944674,1.37555
-0.333225,-0.763748,-0.422182,-2.51948,-0.252435,-2.34131,-4.21159,-2.91132,-5.60947,-2.03792,-1.59584,-1.10958,-3.85352,-0.791221,-4.04136,-1.63779,-0.562639,-1.3881,-4.14573,-2.11321,-0.55642,-2.9216,-2.43349,-1.66205,-0.839605,-1.0799,-2.12017
-3.93506,4.53446,-4.06463,-3.45182,0.557023,-2.74708,0.510603,-2.20449,-2.92593,-2.2314,-1.08616,-0.410751,-0.865824,-0.892705,-6.21915,0.382133,2.1042,-0.777321,0.0228963,-1.06015,-0.80038,0.170877,0.104088,-0.438734,1.2354,1.49635,1.31463
0.364988,0.53634,0.181235,-3.98182,-0.640841,-2.24918,-1.56152,-0.843196,-1.24445,-1.92301,-1.458,-0.180832,-1.69569,-2.51632,-5.26911,-1.73129,0.051422,-1.936,-1.15957,-1.18435,-1.06266,-0.14773,-1.26781,-1.73977,0.936762,1.09924,0.846201
0.0374432,-0.0874381,0.315687,-0.967214,-0.437115,-1.43525,-1.21835,0.636152,-0.450304,-1.87544,-1.25829,-0.180109,-3.16968,-3.44232,-5.21818,-0.113032,-0.41539,-1.78004,0.843607,-0.475738,0.491391,-0.577516,-1.31257,-1.77808,-1.10598,0.324465,-2.96541
0.631763,1.06526,-4.01115,-2.83925,-0.186871,-1.17108,0.682034,-2.08501,-1.883,-1.31809,-1.46531,-0.284715,-4.11584,-1.55276,-1.17075,-0.535969,-0.416484,-1.3149,-1.27702,-1.54948,0.893713,-1.04609,-1.11506,-1.57384,1.0632,1.07533,-0.386909
1.66816,0.785599,0.964139,-2.78842,0.692273,-3.62394,-1.43898,0.354261,-7.19641,-0.437096,-0.656629,-0.818686,-3.90284,-4.83633,-2.28129,-0.249227,-0.663394,-0.247732,-0.635654,-0.0152703,-0.29272,-0.958176,-1.26552,0.237023,-0.306122,0.159246,-0.0415197
-1.57012,-0.278058,0.268134,-1.45169,-1.31266,-1.81182,-0.900745,-3.55409,-0.460273,-1.42317,-1.69382,-1.11511,-0.790856,2.30915,-1.94441,2.56629,-0.471529,-4.2498,-1.71149,-1.35494,-1.78967,-0.816705,-0.16098,-0.0546194,1.25255,-0.447719,-0.295759
-1.89535,-1.48499,-0.970833,-0.936923,-0.113694,-1.63323,-2.08473,-2.54457,-2.9184,-1.62427,-1.55038,-1.00866,-0.783546,0.797051,-2.5393,0.0965718,0.420678,0.0765788,0.491587,0.771397,1.42461,0.457944,-0.0814764,1.05904,-0.736248,-1.17828,0.110669
-0.457257,-0.075526,0.116876,-1.61064,0.0687486,-1.94612,0.468503,-5.12618,-2.21344,-1.59442,-1.45972,-1.2579,-1.65722,-1.39565,-1.36941,-0.363185,-1.38534,-1.68197,-2.51305,-0.107202,-2.58556,1.75215,1.2393,0.0941348,1.53463,1.37276,0.184964
-0.0429177,-0.693958,-1.01741,-2.56244,0.163469,-2.44616,-3.28,-1.66999,-1.96674,-1.61965,-1.37541,-1.10344,-6.4595,1.28329,-0.528775,-1.71155,-0.235431,-0.0715719,-0.895836,-0.352102,-0.0495747,1.77802,0.324714,1.1615,2.1147,0.809946,1.65301
-1.12224,-0.345586,-1.56215,-2.27702,0.55053,-2.12008,2.91194,-0.768638,-0.616366,-1.10853,-1.14975,-0.872157,-1.79213,1.88246,-0.232471,0.399341,-0.323197,0.0975564,1.33425,1.23275,0.0108877,0.769113,1.82934,2.71775,-0.201988,1.05705,0.411206
0.0810487,-0.402248,0.110356,-1.71732,-1.30789,-3.28588,-5.24539,-0.966401,-3.83982,-1.88165,-1.39747,-1.0934,-2.76321,-5.33344,-4.38474,-1.4632,-0.969716,-1.51948,-2.17476,-2.5315,-2.43775,0.0377677,-0.781185,-1.19265,-0.222405,-0.318124,-0.396578
0.396727,-0.126622,0.099372,-1.06724,-1.60037,-3.54535,-4.75079,-1.01326,-4.24084,-1.69561,-1.36377,-1.03357,-1.45696,-6.89372,-6.59993,-0.529027,-0.588891,-1.99295,-2.55794,-2.48903,-2.64159,0.936447,-0.0759748,-0.42111,0.165102,-0.349904,-0.566998
-0.0677244,-0.250673,-0.52621,-1.40014,-0.505729,-3.86058,0.84304,-0.644173,0.923836,-1.54851,-1.58929,-0.927681,-3.67987,3.15369,1.85203,-0.697308,0.183207,0.600646,1.08023,0.14651,-0.329327,-0.716385,0.121558,0.563137,-0.393471,-0.827691,-0.474051
1.1145,0.818918,0.29371,-2.05855,-0.310183,-1.00082,-2.97661,-1.19682,-4.03483,-1.79287,-1.31721,-1.25547,-1.62216,-7.90414,-5.27886,-1.06762,-0.967784,-0.882926,-1.67955,-1.22386,-1.77977,4.55932,-0.655605,0.9765,1.22912,1.69282,1.94764
-0.595016,-0.0716864,0.273588,-1.23482,-0.487494,-3.51241,0.225736,-0.763775,-0.190881,-1.34677,-1.42417,-0.927725,-0.869669,3.92251,1.12569,0.0733961,2.46768,1.16144,0.206135,-0.231507,-0.347488,-2.04265,-1.30501,-1.57681,-2.00646,-2.53957,-3.13175
-1.31643,-0.718451,-1.05199,-2.63489,-0.898958,-2.27251,-1.23481,-3.27415,-1.66166,-1.76023,-1.46595,-0.845287,-3.72067,-4.70532,-1.30142,-1.76043,-0.514197,-1.38118,2.92178,-0.611012,3.19359,0.0236189,-0.418782,-1.35337,-0.373534,0.0358401,0.679106
-0.540539,-0.25904,-0.0239216,-2.15056,-0.56102,-2.68543,-0.0449498,-2.40791,-2.40126,-1.51549,-1.41607,-1.16932,-3.33624,-6.45953,-0.104667,-0.928231,-0.0322459,-0.138543,1.71896,1.23547,1.59897,2.61651,1.30164,-2.85008,-1.58295,-0.957608,-1.17192
3.41773,-2.56805,0.605673,-0.423189,0.333937,-2.46771,-2.01229,0.251189,-1.00497,-1.43119,-1.29787,-0.762689,-3.42833,1.13984,-0.317332,1.54915,-0.403169,1.27136,-2.00158,-1.75011,-1.62612,-1.13341,-0.241114,0.143447,0.167255,-0.7483,-1.08621
-1.54893,-1.09926,-0.9733,-3.31747,-1.62483,-0.71949,-0.202597,-2.96459,-1.60926,-1.44853,-1.33468,-0.774939,-4.6076,-0.625842,-0.415468,0.847859,0.278295,0.261145,1.42953,2.00555,4.0053,0.0497594,0.922114,-0.0888239,-1.00709,-0.404322,0.239037
0.722838,0.117301,-0.0434611,-1.29819,0.824665,-3.18471,-1.89989,0.0585807,-2.69824,-1.5085,-1.46848,-1.42909,-4.55908,-1.75652,-2.6168,-1.41978,-1.56151,-1.49454,-1.22939,-2.35455,-1.0469,0.0756645,-0.473945,-1.86758,-0.282982,-0.890616,-0.281612
-2.04195,-0.56991,-1.54599,-3.29487,0.102521,-2.69937,-1.7417,-1.80699,-1.95398,-1.27742,-1.92931,-1.36226,-2.33873,-2.37076,-1.71323,-1.90586,-2.03735,-2.71532,-2.43919,-0.0668547,1.10487,0.331852,2.46815,-2.52642,-0.143575,0.956412,-0.304699
10.2693,-4.78043,0.190479,-2.03459,-1.20422,-1.90302,-1.29657,-0.627488,-3.09369,-2.61979,-1.25254,-1.20337,-0.237742,0.668526,-0.833791,1.53932,2.78126,2.49478,-0.867694,-0.777476,-1.64394,0.380955,0.117181,-0.201201,1.7319,0.644096,2.35419
-1.2947,-1.21612,-1.99723,-3.34139,-0.238696,-4.07152,-0.883034,-2.15573,-3.61841,-0.964486,-2.17143,-2.01039,-5.31672,-3.87682,-1.96784,-2.47202,-3.46853,-3.14912,-0.0307867,-0.115107,0.318497,2.35668,3.9596,-0.944452,0.464298,0.555769,0.0851248
6.91764,2.50728,3.24486,-0.427808,-1.42311,-1.02162,-0.963436,-5.2679,-1.63042,-3.8418,-1.44047,0.0191113,-0.0935482,-5.60188,-1.40241,0.849834,3.72748,4.83592,-0.0743452,-5.22691,-5.67898,-0.0120916,1.19469,1.63137,0.463779,0.5492,1.00756
-0.66824,-0.836163,-0.534009,-3.19139,0.480822,-3.57622,-1.63853,0.543418,-4.07749,-1.52313,-1.77518,-1.89472,-2.80023,0.914752,-1.98319,-0.620699,-1.34984,-1.89535,0.062174,-0.184472,-0.0781921,0.277172,-1.51956,-1.71502,-4.55844,1.79935,-5.23156
0.2417,0.536415,-4.58963,-3.09435,0.527485,-0.691717,1.64413,-2.37789,-0.80222,-2.35894,-1.81965,-0.474206,-4.38045,0.341715,-1.20815,0.760454,1.05742,0.747847,-0.179546,-0.749696,-2.34968,-2.11194,-0.854753,-1.10677,1.38222,-0.138142,-1.48406
0.100087,-0.0894926,-0.785032,-1.51524,-1.20644,-5.10132,-1.6999,-7.09542,-3.25815,-2.89144,-2.88686,-0.894551,-2.05529,-1.73755,-1.07065,-2.83666,-1.30829,-1.54243,-0.466548,-0.0518547,0.924408,1.62452,1.31922,0.72485,1.29636,1.64104,1.05439
0.169458,-0.687511,-1.35084,-1.14234,-0.672753,-4.13158,-5.13889,-6.92574,-2.62567,-2.39231,-2.42477,-0.883375,-2.16967,-1.58721,-1.22704,-0.973706,-0.590735,-1.3412,-0.350056,0.124523,1.07488,1.93467,1.50679,1.27623,1.98816,3.92888,1.40652
-1.01131,3.33087,0.221246,-2.23679,0.180655,-1.8025,0.396579,-4.64629,-2.99714,-1.46008,-1.11856,-1.6279,-0.144039,0.839411,0.101543,-0.758504,0.0686377,-0.246101,-1.16572,0.435436,-5.23764,-6.03993,-0.0349141,1.23896,-0.0550628,-1.23072,-1.92499
-0.16821,-1.79082,-1.0637,-1.16496,-1.0848,-2.1835,-3.74196,-0.932635,-3.15779,-1.85266,-2.03762,0.29962,-2.52728,-3.94182,-3.94297,-0.17327,-3.39129,-4.26408,-1.05573,-1.121,0.793388,3.00174,2.09965,1.57608,0.298117,0.754444,1.12973
0.871291,0.670589,0.386686,-3.81297,-0.885156,-2.69982,-1.69705,-0.33503,-1.637,-1.81935,-1.18421,-1.54463,-3.96994,0.1412,-2.20714,-0.544752,0.318674,0.387225,-3.17612,2.74058,-2.91324,-1.49578,-0.348927,-0.432494,-1.8879,-2.5872,-2.59626
0.478519,-1.85018,3.31797,-0.927708,-0.180477,-2.16931,-0.402132,-0.92178,-1.96759,-2.19689,-1.61966,-0.107364,-1.05021,-1.45251,-2.15912,-1.01587,-1.06335,-0.985582,-0.889356,0.431642,1.63867,2.03987,-1.45712,-1.149,-1.74668,-1.09072,1.96104
0.772292,1.55004,0.926414,-3.13605,-1.699,-2.43503,-1.77377,0.612264,-1.01939,-2.85371,-2.02111,-1.92303,-1.55882,-0.805191,-5.12935,0.848654,0.164225,-0.821295,5.07221,-1.08431,-1.6315,-2.75619,-1.90969,-2.16894,-2.98832,-2.65089,-2.87226
-2.50879,2.56495,-0.0359292,-1.80543,0.157507,-3.56832,-4.27445,-1.01941,-1.92486,-2.72332,-2.95808,-1.76694,-1.50489,-2.4971,0.188909,-1.8081,-4.71393,5.0011,-1.10906,-0.482984,-0.897135,-1.06618,-2.83608,-3.34096,0.268824,0.512465,0.630584
